date,service,cost,usage,unit,region,team,project,environment,resource_id
2026-01-09,DynamoDB,75.4046,27.13,WCU-Hours,ap-southeast-1,ml,analytics,production,res-530162
2026-01-09,DynamoDB,78.148,15.36,WCU-Hours,ap-southeast-1,backend,mobile-api,development,res-746912
2026-01-09,DynamoDB,26.7845,47.18,WCU-Hours,ap-southeast-1,ml,analytics,production,res-625623
2026-01-09,CloudWatch,5.0689,29.49,Metrics,us-east-1,frontend,ml-pipeline,development,res-441749
2026-01-09,CloudWatch,8.2682,41.15,Metrics,ap-southeast-1,infra,ml-pipeline,staging,res-888278
2026-01-09,CloudWatch,16.5176,91.76,Metrics,eu-west-1,backend,web-app,development,res-422833
2026-01-09,CloudFront,8.6969,72.45,GB,us-west-2,infra,analytics,development,res-206576
2026-01-09,CloudFront,9.2173,62.49,GB,us-west-2,infra,mobile-api,staging,res-559417
2026-01-09,CloudFront,20.2368,44.62,GB,us-west-2,frontend,ml-pipeline,production,res-275597
2026-01-09,CloudFront,18.9283,25.91,GB,us-west-2,data,ml-pipeline,development,res-952419
2026-01-09,CloudFront,16.9042,5.68,GB,us-west-2,backend,ml-pipeline,development,res-927346
2026-01-09,EBS,42.2034,43.67,GB-Month,eu-west-1,data,platform,production,res-603183
2026-01-09,EBS,61.4402,84.52,GB-Month,us-east-1,infra,ml-pipeline,development,res-134770
2026-01-09,EBS,57.0994,35.29,GB-Month,us-east-1,infra,web-app,production,res-861840
2026-01-09,EKS,54.9367,3.57,Hours,us-west-2,ml,mobile-api,staging,cluster-505622
2026-01-09,EKS,91.0895,26.99,Hours,us-east-1,frontend,platform,production,cluster-333254
2026-01-09,EKS,60.5742,79.19,Hours,us-west-2,infra,analytics,production,cluster-310978
2026-01-09,EKS,96.7657,65.22,Hours,us-west-2,frontend,platform,staging,cluster-768080
2026-01-09,ElastiCache,16.3452,38.79,Hours,eu-west-1,data,web-app,production,cache-638994
2026-01-09,ElastiCache,38.4023,68.53,Hours,us-east-1,backend,analytics,production,cache-405892
2026-01-09,ElastiCache,48.8005,13.92,Hours,eu-west-1,frontend,web-app,production,cache-691725
2026-01-09,ElastiCache,38.021,98.68,Hours,ap-southeast-1,ml,platform,production,cache-362842
2026-01-09,Route53,4.3243,5.14,Queries,us-west-2,backend,web-app,development,res-413451
2026-01-09,Route53,4.003,14.45,Queries,us-east-1,infra,analytics,staging,res-215526
2026-01-09,Route53,6.1642,53.75,Queries,us-west-2,data,web-app,staging,res-461967
2026-01-09,Route53,2.1903,51.44,Queries,us-west-2,backend,web-app,production,res-391683
2026-01-09,SNS,4.8328,15.76,Requests,eu-west-1,infra,analytics,production,res-475543
2026-01-09,SNS,3.7143,15.06,Requests,us-east-1,infra,web-app,staging,res-449904
2026-01-09,SNS,0.8999,57.76,Requests,us-east-1,data,web-app,staging,res-653999
2026-01-09,SNS,4.0949,63.39,Requests,us-east-1,frontend,ml-pipeline,production,res-517973
2026-01-09,SQS,5.4849,58.07,Requests,us-west-2,ml,web-app,development,res-130561
2026-01-09,SQS,2.5047,46.36,Requests,us-west-2,data,platform,staging,res-952393
2026-01-09,SQS,5.4536,45.31,Requests,us-west-2,infra,mobile-api,development,res-165916
2026-01-09,SQS,1.5414,58.61,Requests,us-west-2,data,platform,production,res-845895
2026-01-09,API Gateway,22.9945,71.24,Requests,ap-southeast-1,ml,ml-pipeline,staging,res-550525
2026-01-09,API Gateway,5.0997,42.48,Requests,us-west-2,backend,platform,development,res-628300
2026-01-09,API Gateway,19.3243,70.24,Requests,ap-southeast-1,backend,platform,production,res-359025
2026-01-09,Secrets Manager,7.9481,44.57,Secrets,us-east-1,frontend,analytics,development,res-453370
2026-01-09,Secrets Manager,9.2652,2.65,Secrets,us-east-1,backend,platform,production,res-856081
2026-01-09,Secrets Manager,3.5329,98.73,Secrets,us-west-2,data,platform,development,res-870998
2026-01-09,Secrets Manager,4.1551,23.67,Secrets,us-west-2,backend,web-app,production,res-123105
2026-01-10,EC2,38.5839,30.93,Hours,us-east-1,data,analytics,production,i-630073
2026-01-10,EC2,28.0971,90.69,Hours,ap-southeast-1,backend,mobile-api,production,i-630837
2026-01-10,EC2,29.4912,75.42,Hours,us-east-1,ml,ml-pipeline,staging,i-104430
2026-01-10,Lambda,14.5554,89.65,Requests,us-east-1,frontend,platform,production,func-919064
2026-01-10,Lambda,27.207,7.27,Requests,us-west-2,ml,mobile-api,staging,func-190002
2026-01-10,Lambda,17.1085,95.19,Requests,ap-southeast-1,backend,mobile-api,staging,func-259401
2026-01-10,S3,14.1792,97.21,GB-Month,ap-southeast-1,frontend,analytics,development,res-655431
2026-01-10,S3,19.9445,79.67,GB-Month,ap-southeast-1,infra,platform,development,res-581259
2026-01-10,S3,4.6701,54.86,GB-Month,ap-southeast-1,frontend,web-app,staging,res-952451
2026-01-10,S3,27.7928,18.75,GB-Month,us-east-1,ml,mobile-api,production,res-754993
2026-01-10,S3,22.756,67.96,GB-Month,eu-west-1,infra,platform,staging,res-932648
2026-01-10,RDS,52.2444,56.37,Hours,us-east-1,infra,ml-pipeline,production,db-338044
2026-01-10,RDS,160.7939,29.45,Hours,us-east-1,frontend,ml-pipeline,production,db-291838
2026-01-10,RDS,74.3894,61.27,Hours,us-west-2,ml,platform,development,db-238113
2026-01-10,RDS,119.303,18.76,Hours,us-east-1,infra,platform,staging,db-478779
2026-01-10,DynamoDB,14.2919,4.24,WCU-Hours,us-west-2,backend,platform,development,res-693349
2026-01-10,DynamoDB,40.2437,56.84,WCU-Hours,eu-west-1,frontend,web-app,production,res-300330
2026-01-10,DynamoDB,29.5318,10.19,WCU-Hours,eu-west-1,infra,platform,staging,res-274420
2026-01-10,DynamoDB,46.8003,12.24,WCU-Hours,ap-southeast-1,frontend,analytics,production,res-548385
2026-01-10,DynamoDB,42.4935,76.94,WCU-Hours,ap-southeast-1,data,mobile-api,development,res-275179
2026-01-10,CloudWatch,2.2268,15.82,Metrics,ap-southeast-1,infra,ml-pipeline,production,res-777491
2026-01-10,CloudWatch,6.75,54.4,Metrics,us-east-1,ml,analytics,development,res-442516
2026-01-10,CloudWatch,11.6884,96.77,Metrics,ap-southeast-1,infra,analytics,production,res-971262
2026-01-10,CloudWatch,6.2947,89.21,Metrics,us-east-1,ml,mobile-api,production,res-602645
2026-01-10,CloudFront,36.3356,24.87,GB,ap-southeast-1,backend,ml-pipeline,staging,res-754927
2026-01-10,CloudFront,26.3031,28.31,GB,us-east-1,infra,mobile-api,production,res-640877
2026-01-10,CloudFront,32.2391,30.3,GB,ap-southeast-1,data,mobile-api,staging,res-282670
2026-01-10,CloudFront,21.8731,70.13,GB,eu-west-1,frontend,ml-pipeline,production,res-961166
2026-01-10,EBS,48.1548,56.24,GB-Month,us-west-2,frontend,analytics,staging,res-816070
2026-01-10,EBS,22.2378,91.57,GB-Month,us-west-2,infra,platform,staging,res-421207
2026-01-10,EBS,16.0881,12.05,GB-Month,eu-west-1,backend,mobile-api,development,res-546154
2026-01-10,EKS,66.9141,28.93,Hours,us-west-2,data,mobile-api,production,cluster-803992
2026-01-10,EKS,43.6,5.44,Hours,us-west-2,ml,ml-pipeline,development,cluster-168119
2026-01-10,EKS,40.18,48.24,Hours,ap-southeast-1,ml,web-app,development,cluster-919406
2026-01-10,EKS,92.1838,41.64,Hours,eu-west-1,ml,platform,development,cluster-102643
2026-01-10,EKS,85.9609,97.67,Hours,ap-southeast-1,frontend,platform,development,cluster-966977
2026-01-10,ElastiCache,47.8689,1.85,Hours,ap-southeast-1,ml,platform,production,cache-333048
2026-01-10,ElastiCache,44.2464,5.18,Hours,us-west-2,data,mobile-api,production,cache-869922
2026-01-10,ElastiCache,58.422,49.21,Hours,eu-west-1,frontend,analytics,development,cache-485792
2026-01-10,ElastiCache,60.8186,71.22,Hours,eu-west-1,frontend,ml-pipeline,staging,cache-882064
2026-01-10,Route53,5.6083,82.99,Queries,us-east-1,backend,ml-pipeline,production,res-511319
2026-01-10,Route53,7.3959,5.24,Queries,eu-west-1,frontend,analytics,production,res-547737
2026-01-10,Route53,2.2974,63.07,Queries,us-east-1,backend,platform,development,res-547285
2026-01-10,Route53,1.7016,32.73,Queries,eu-west-1,frontend,web-app,staging,res-954172
2026-01-10,SNS,1.7063,75.6,Requests,ap-southeast-1,ml,analytics,production,res-136493
2026-01-10,SNS,4.6477,86.96,Requests,eu-west-1,backend,mobile-api,development,res-177654
2026-01-10,SNS,2.4193,59.73,Requests,eu-west-1,infra,mobile-api,staging,res-618409
2026-01-10,SNS,1.0247,41.54,Requests,us-east-1,data,mobile-api,staging,res-156403
2026-01-10,SQS,4.0028,33.19,Requests,eu-west-1,backend,ml-pipeline,production,res-180860
2026-01-10,SQS,0.8203,12.49,Requests,us-west-2,backend,ml-pipeline,production,res-851803
2026-01-10,SQS,4.4178,76.63,Requests,ap-southeast-1,backend,platform,development,res-223232
2026-01-10,SQS,5.0922,33.68,Requests,eu-west-1,frontend,platform,production,res-766243
2026-01-10,API Gateway,5.5812,23.81,Requests,us-east-1,data,mobile-api,development,res-766177
2026-01-10,API Gateway,4.1832,48.95,Requests,us-east-1,ml,analytics,development,res-939974
2026-01-10,API Gateway,18.9016,53.11,Requests,ap-southeast-1,data,mobile-api,staging,res-181597
2026-01-10,API Gateway,8.2151,12.83,Requests,ap-southeast-1,infra,web-app,development,res-884610
2026-01-10,Secrets Manager,8.0785,31.31,Secrets,eu-west-1,ml,analytics,production,res-318319
2026-01-10,Secrets Manager,6.1579,56.73,Secrets,eu-west-1,backend,mobile-api,production,res-605440
2026-01-10,Secrets Manager,3.3651,64.23,Secrets,us-east-1,ml,platform,development,res-605814
2026-01-11,EC2,76.9692,41.8,Hours,eu-west-1,frontend,web-app,staging,i-985950
2026-01-11,EC2,70.1649,18.03,Hours,ap-southeast-1,infra,analytics,production,i-285647
2026-01-11,EC2,76.1638,65.58,Hours,us-east-1,backend,mobile-api,production,i-769156
2026-01-11,EC2,83.6261,64.51,Hours,ap-southeast-1,ml,ml-pipeline,production,i-581256
2026-01-11,EC2,12.173,66.52,Hours,ap-southeast-1,infra,platform,staging,i-626341
2026-01-11,Lambda,11.667,84.99,Requests,eu-west-1,data,platform,production,func-650232
2026-01-11,Lambda,2.3591,84.16,Requests,us-west-2,frontend,platform,production,func-172981
2026-01-11,Lambda,8.8371,19.51,Requests,eu-west-1,ml,web-app,staging,func-321615
2026-01-11,Lambda,4.1711,79.18,Requests,us-west-2,ml,platform,production,func-677131
2026-01-11,Lambda,4.7559,41.48,Requests,ap-southeast-1,frontend,ml-pipeline,staging,func-784689
2026-01-11,S3,35.0802,56.33,GB-Month,us-west-2,frontend,web-app,staging,res-113238
2026-01-11,S3,20.9058,23.31,GB-Month,ap-southeast-1,backend,ml-pipeline,production,res-196146
2026-01-11,S3,33.6588,72.45,GB-Month,us-west-2,data,web-app,staging,res-822205
2026-01-11,S3,25.7796,98.63,GB-Month,us-east-1,data,platform,production,res-509730
2026-01-11,RDS,114.5017,47.4,Hours,us-east-1,frontend,web-app,production,db-152390
2026-01-11,RDS,153.6233,22.59,Hours,ap-southeast-1,backend,ml-pipeline,development,db-259015
2026-01-11,RDS,79.0944,4.69,Hours,us-west-2,backend,web-app,development,db-631764
2026-01-11,RDS,176.7345,42.96,Hours,eu-west-1,infra,platform,production,db-311770
2026-01-11,DynamoDB,62.5771,14.31,WCU-Hours,ap-southeast-1,frontend,platform,production,res-856999
2026-01-11,DynamoDB,8.5065,62.3,WCU-Hours,ap-southeast-1,infra,web-app,staging,res-511395
2026-01-11,DynamoDB,19.173,55.39,WCU-Hours,ap-southeast-1,ml,platform,production,res-903409
2026-01-11,DynamoDB,7.8982,99.1,WCU-Hours,us-east-1,frontend,ml-pipeline,development,res-440365
2026-01-11,CloudWatch,6.3123,21.61,Metrics,ap-southeast-1,infra,ml-pipeline,development,res-469582
2026-01-11,CloudWatch,4.3676,81.62,Metrics,ap-southeast-1,infra,analytics,staging,res-718601
2026-01-11,CloudWatch,2.6049,2.43,Metrics,us-west-2,data,mobile-api,development,res-270507
2026-01-11,CloudWatch,4.0301,23.35,Metrics,us-east-1,data,ml-pipeline,production,res-723535
2026-01-11,CloudFront,12.8157,63.15,GB,us-west-2,infra,platform,development,res-377030
2026-01-11,CloudFront,20.1229,69.62,GB,ap-southeast-1,frontend,web-app,staging,res-564651
2026-01-11,CloudFront,4.5569,15.25,GB,us-east-1,backend,platform,development,res-668898
2026-01-11,CloudFront,4.9064,46.22,GB,us-east-1,infra,mobile-api,development,res-100408
2026-01-11,CloudFront,27.0984,5.99,GB,ap-southeast-1,infra,web-app,staging,res-986687
2026-01-11,EBS,20.7056,39.79,GB-Month,us-east-1,backend,mobile-api,staging,res-471999
2026-01-11,EBS,27.0137,93.68,GB-Month,us-west-2,infra,web-app,production,res-294162
2026-01-11,EBS,13.8088,70.84,GB-Month,us-east-1,ml,platform,staging,res-644314
2026-01-11,EKS,111.6493,12.58,Hours,us-west-2,ml,analytics,development,cluster-707937
2026-01-11,EKS,65.733,70.59,Hours,eu-west-1,data,mobile-api,development,cluster-104735
2026-01-11,EKS,76.0381,19.91,Hours,us-east-1,data,platform,production,cluster-446897
2026-01-11,EKS,93.5498,21.13,Hours,eu-west-1,frontend,mobile-api,staging,cluster-165151
2026-01-11,EKS,89.6322,92.49,Hours,eu-west-1,frontend,analytics,staging,cluster-566118
2026-01-11,ElastiCache,71.6312,89.86,Hours,eu-west-1,backend,analytics,production,cache-435524
2026-01-11,ElastiCache,78.7892,30.92,Hours,ap-southeast-1,frontend,ml-pipeline,production,cache-385120
2026-01-11,ElastiCache,75.8496,46.47,Hours,us-west-2,data,mobile-api,production,cache-857109
2026-01-11,Route53,5.8775,89.24,Queries,us-east-1,frontend,ml-pipeline,production,res-243442
2026-01-11,Route53,5.6514,84.76,Queries,us-east-1,infra,analytics,staging,res-437540
2026-01-11,Route53,2.8575,37.65,Queries,us-west-2,data,mobile-api,development,res-216745
2026-01-11,SNS,1.9275,67.13,Requests,ap-southeast-1,ml,mobile-api,staging,res-430718
2026-01-11,SNS,3.0948,60.91,Requests,ap-southeast-1,data,ml-pipeline,staging,res-173837
2026-01-11,SNS,0.4271,71.0,Requests,ap-southeast-1,frontend,mobile-api,production,res-644709
2026-01-11,SNS,1.4145,67.94,Requests,us-west-2,backend,mobile-api,development,res-761164
2026-01-11,SNS,0.6567,50.85,Requests,ap-southeast-1,data,analytics,development,res-938102
2026-01-11,SQS,0.8299,1.35,Requests,us-east-1,frontend,ml-pipeline,staging,res-634030
2026-01-11,SQS,1.1214,55.26,Requests,eu-west-1,data,ml-pipeline,production,res-904408
2026-01-11,SQS,4.0756,32.04,Requests,us-west-2,backend,analytics,development,res-634766
2026-01-11,SQS,3.8437,54.46,Requests,us-east-1,infra,mobile-api,production,res-629308
2026-01-11,SQS,4.6657,80.53,Requests,us-west-2,backend,web-app,development,res-481537
2026-01-11,API Gateway,12.3898,65.55,Requests,eu-west-1,infra,ml-pipeline,production,res-669378
2026-01-11,API Gateway,8.3826,6.84,Requests,us-west-2,backend,mobile-api,development,res-492394
2026-01-11,API Gateway,6.8492,84.48,Requests,us-west-2,backend,mobile-api,staging,res-240923
2026-01-11,API Gateway,6.7305,29.35,Requests,us-east-1,data,mobile-api,production,res-428216
2026-01-11,API Gateway,9.5018,84.45,Requests,eu-west-1,ml,analytics,staging,res-454459
2026-01-11,Secrets Manager,3.6625,33.65,Secrets,us-east-1,infra,mobile-api,development,res-343494
2026-01-11,Secrets Manager,7.307,7.14,Secrets,us-east-1,infra,ml-pipeline,staging,res-738119
2026-01-11,Secrets Manager,6.8691,28.29,Secrets,us-west-2,data,web-app,production,res-443324
2026-01-11,Secrets Manager,2.1874,9.81,Secrets,us-east-1,backend,mobile-api,staging,res-751903
2026-01-12,EC2,13.0229,32.95,Hours,ap-southeast-1,backend,ml-pipeline,production,i-761484
2026-01-12,EC2,67.0641,15.64,Hours,us-east-1,infra,web-app,development,i-688598
2026-01-12,EC2,80.402,2.26,Hours,us-east-1,frontend,mobile-api,staging,i-221426
2026-01-12,EC2,63.2213,52.23,Hours,ap-southeast-1,data,platform,staging,i-108079
2026-01-12,EC2,88.118,3.56,Hours,eu-west-1,ml,ml-pipeline,staging,i-984190
2026-01-12,Lambda,17.2275,4.49,Requests,us-east-1,backend,platform,staging,func-398874
2026-01-12,Lambda,7.9384,46.8,Requests,us-east-1,ml,web-app,production,func-471774
2026-01-12,Lambda,3.4763,42.76,Requests,eu-west-1,ml,web-app,staging,func-492115
2026-01-12,S3,48.5728,26.35,GB-Month,us-east-1,data,mobile-api,development,res-700364
2026-01-12,S3,47.1268,34.14,GB-Month,us-west-2,ml,analytics,development,res-920958
2026-01-12,S3,22.8588,56.25,GB-Month,us-west-2,frontend,mobile-api,development,res-423041
2026-01-12,S3,21.6399,35.64,GB-Month,ap-southeast-1,data,analytics,production,res-297865
2026-01-12,RDS,136.5571,84.33,Hours,ap-southeast-1,data,analytics,development,db-170952
2026-01-12,RDS,53.0538,23.47,Hours,us-east-1,data,mobile-api,staging,db-156763
2026-01-12,RDS,128.9117,78.01,Hours,us-west-2,frontend,web-app,staging,db-301772
2026-01-12,RDS,104.3203,64.38,Hours,ap-southeast-1,ml,platform,development,db-617048
2026-01-12,RDS,145.9398,87.59,Hours,us-west-2,ml,ml-pipeline,production,db-290793
2026-01-12,DynamoDB,15.433,52.29,WCU-Hours,us-east-1,infra,platform,development,res-417915
2026-01-12,DynamoDB,59.1314,53.27,WCU-Hours,eu-west-1,infra,web-app,production,res-302611
2026-01-12,DynamoDB,33.1002,58.78,WCU-Hours,us-east-1,data,mobile-api,staging,res-329130
2026-01-12,DynamoDB,22.0257,56.54,WCU-Hours,eu-west-1,infra,mobile-api,production,res-644943
2026-01-12,DynamoDB,54.9579,21.56,WCU-Hours,ap-southeast-1,backend,platform,production,res-238274
2026-01-12,CloudWatch,9.1258,85.51,Metrics,eu-west-1,infra,analytics,staging,res-608548
2026-01-12,CloudWatch,12.4847,17.93,Metrics,ap-southeast-1,data,mobile-api,development,res-955513
2026-01-12,CloudWatch,8.9738,43.85,Metrics,ap-southeast-1,backend,ml-pipeline,production,res-853353
2026-01-12,CloudWatch,8.4211,54.4,Metrics,us-west-2,infra,ml-pipeline,production,res-415506
2026-01-12,CloudFront,27.5087,80.15,GB,eu-west-1,backend,ml-pipeline,production,res-302182
2026-01-12,CloudFront,21.7899,80.05,GB,us-east-1,infra,ml-pipeline,production,res-973555
2026-01-12,CloudFront,34.663,79.15,GB,ap-southeast-1,infra,analytics,staging,res-473105
2026-01-12,EBS,48.9108,56.34,GB-Month,us-east-1,data,web-app,production,res-258878
2026-01-12,EBS,27.2574,46.14,GB-Month,eu-west-1,data,analytics,staging,res-753912
2026-01-12,EBS,57.1125,66.76,GB-Month,us-west-2,data,platform,development,res-820136
2026-01-12,EKS,70.987,68.49,Hours,us-west-2,frontend,analytics,development,cluster-303108
2026-01-12,EKS,63.2231,22.99,Hours,ap-southeast-1,frontend,analytics,production,cluster-542302
2026-01-12,EKS,77.9864,84.65,Hours,eu-west-1,data,platform,production,cluster-492598
2026-01-12,EKS,84.6824,93.81,Hours,us-east-1,data,mobile-api,development,cluster-219202
2026-01-12,EKS,71.2336,40.52,Hours,ap-southeast-1,infra,analytics,staging,cluster-522997
2026-01-12,ElastiCache,60.8461,18.32,Hours,us-east-1,infra,analytics,development,cache-135418
2026-01-12,ElastiCache,62.0645,1.26,Hours,us-east-1,data,mobile-api,production,cache-374707
2026-01-12,ElastiCache,46.2617,83.59,Hours,us-west-2,frontend,analytics,staging,cache-787773
2026-01-12,ElastiCache,16.074,47.65,Hours,us-east-1,infra,analytics,production,cache-273762
2026-01-12,Route53,5.9538,22.22,Queries,ap-southeast-1,ml,mobile-api,staging,res-543517
2026-01-12,Route53,5.8522,8.13,Queries,us-west-2,data,platform,development,res-496409
2026-01-12,Route53,6.5437,24.1,Queries,eu-west-1,ml,ml-pipeline,production,res-591262
2026-01-12,SNS,3.6207,46.37,Requests,us-west-2,frontend,platform,development,res-731031
2026-01-12,SNS,4.4007,27.13,Requests,eu-west-1,infra,analytics,production,res-235261
2026-01-12,SNS,4.2635,49.49,Requests,ap-southeast-1,ml,analytics,development,res-485695
2026-01-12,SNS,3.9186,70.84,Requests,ap-southeast-1,infra,analytics,development,res-330525
2026-01-12,SQS,1.9547,48.06,Requests,eu-west-1,ml,mobile-api,development,res-993000
2026-01-12,SQS,2.3696,23.1,Requests,eu-west-1,frontend,analytics,production,res-502338
2026-01-12,SQS,4.3949,81.16,Requests,eu-west-1,backend,ml-pipeline,staging,res-374410
2026-01-12,SQS,5.9445,83.57,Requests,us-east-1,ml,mobile-api,production,res-379054
2026-01-12,API Gateway,11.4825,70.3,Requests,ap-southeast-1,data,platform,staging,res-100926
2026-01-12,API Gateway,9.5207,3.57,Requests,ap-southeast-1,infra,analytics,development,res-584780
2026-01-12,API Gateway,5.6353,75.01,Requests,eu-west-1,ml,mobile-api,development,res-203698
2026-01-12,API Gateway,3.3527,90.2,Requests,eu-west-1,frontend,mobile-api,development,res-403417
2026-01-12,API Gateway,5.2136,26.58,Requests,us-east-1,frontend,platform,production,res-379590
2026-01-12,Secrets Manager,4.5358,24.47,Secrets,eu-west-1,frontend,analytics,staging,res-427773
2026-01-12,Secrets Manager,1.6936,99.96,Secrets,us-east-1,frontend,web-app,staging,res-475003
2026-01-12,Secrets Manager,8.067,93.66,Secrets,us-east-1,infra,ml-pipeline,development,res-804827
2026-01-12,Secrets Manager,7.4676,13.01,Secrets,eu-west-1,frontend,web-app,staging,res-604945
2026-01-13,EC2,19.1247,38.13,Hours,us-east-1,data,analytics,staging,i-386183
2026-01-13,EC2,120.6597,57.96,Hours,us-west-2,infra,platform,production,i-784563
2026-01-13,EC2,71.8835,72.81,Hours,us-east-1,ml,analytics,staging,i-412562
2026-01-13,EC2,50.5368,25.32,Hours,ap-southeast-1,data,analytics,staging,i-766037
2026-01-13,Lambda,19.6742,59.7,Requests,us-east-1,data,analytics,staging,func-961776
2026-01-13,Lambda,10.7283,93.11,Requests,us-west-2,infra,platform,development,func-303699
2026-01-13,Lambda,14.6123,58.71,Requests,us-west-2,frontend,analytics,staging,func-887118
2026-01-13,Lambda,19.1235,40.58,Requests,ap-southeast-1,data,analytics,development,func-262897
2026-01-13,Lambda,12.3401,31.85,Requests,ap-southeast-1,data,ml-pipeline,development,func-246139
2026-01-13,S3,25.3282,83.02,GB-Month,eu-west-1,infra,platform,staging,res-261518
2026-01-13,S3,20.2115,27.69,GB-Month,eu-west-1,backend,mobile-api,staging,res-110439
2026-01-13,S3,15.5954,55.8,GB-Month,us-east-1,ml,platform,staging,res-516149
2026-01-13,S3,9.1491,35.27,GB-Month,eu-west-1,ml,mobile-api,staging,res-912947
2026-01-13,S3,25.0381,39.65,GB-Month,eu-west-1,ml,ml-pipeline,production,res-326776
2026-01-13,RDS,88.533,74.69,Hours,us-west-2,ml,ml-pipeline,development,db-935453
2026-01-13,RDS,144.1914,84.46,Hours,eu-west-1,infra,analytics,staging,db-121897
2026-01-13,RDS,138.6714,73.79,Hours,eu-west-1,backend,web-app,production,db-796212
2026-01-13,RDS,137.3456,38.66,Hours,eu-west-1,infra,analytics,production,db-923324
2026-01-13,DynamoDB,27.6116,38.49,WCU-Hours,us-east-1,infra,web-app,production,res-398279
2026-01-13,DynamoDB,69.6227,72.48,WCU-Hours,ap-southeast-1,infra,platform,staging,res-711954
2026-01-13,DynamoDB,71.5553,19.27,WCU-Hours,us-west-2,infra,analytics,development,res-188506
2026-01-13,DynamoDB,26.4904,83.31,WCU-Hours,us-west-2,backend,mobile-api,production,res-812984
2026-01-13,CloudWatch,2.5506,24.22,Metrics,eu-west-1,infra,platform,development,res-244548
2026-01-13,CloudWatch,1.6174,19.81,Metrics,us-west-2,backend,platform,production,res-527743
2026-01-13,CloudWatch,3.1865,13.87,Metrics,ap-southeast-1,frontend,web-app,development,res-229720
2026-01-13,CloudWatch,10.9682,24.31,Metrics,us-east-1,frontend,analytics,development,res-851304
2026-01-13,CloudFront,28.509,38.25,GB,us-east-1,data,web-app,production,res-377079
2026-01-13,CloudFront,22.5643,4.06,GB,eu-west-1,ml,ml-pipeline,development,res-241890
2026-01-13,CloudFront,27.6322,83.51,GB,ap-southeast-1,frontend,web-app,development,res-651267
2026-01-13,CloudFront,25.5471,82.78,GB,us-west-2,backend,ml-pipeline,staging,res-873496
2026-01-13,CloudFront,18.193,1.18,GB,us-east-1,ml,web-app,development,res-528549
2026-01-13,EBS,6.4848,84.36,GB-Month,eu-west-1,infra,platform,production,res-260279
2026-01-13,EBS,22.1428,47.87,GB-Month,ap-southeast-1,frontend,mobile-api,production,res-939007
2026-01-13,EBS,11.7947,25.19,GB-Month,us-west-2,ml,platform,development,res-683395
2026-01-13,EBS,25.9572,61.23,GB-Month,us-west-2,data,analytics,development,res-454285
2026-01-13,EBS,10.7102,65.5,GB-Month,us-west-2,ml,platform,production,res-574032
2026-01-13,EKS,80.6821,11.19,Hours,us-west-2,ml,mobile-api,staging,cluster-868448
2026-01-13,EKS,131.5241,55.81,Hours,eu-west-1,infra,mobile-api,staging,cluster-781280
2026-01-13,EKS,111.7637,19.45,Hours,ap-southeast-1,data,mobile-api,staging,cluster-997120
2026-01-13,EKS,129.591,7.25,Hours,us-west-2,ml,ml-pipeline,development,cluster-163040
2026-01-13,ElastiCache,43.2285,15.96,Hours,ap-southeast-1,data,platform,production,cache-530466
2026-01-13,ElastiCache,52.7716,45.3,Hours,us-east-1,backend,ml-pipeline,production,cache-991724
2026-01-13,ElastiCache,49.8619,66.43,Hours,us-west-2,frontend,web-app,production,cache-474709
2026-01-13,ElastiCache,43.2564,82.88,Hours,us-east-1,backend,analytics,staging,cache-520913
2026-01-13,ElastiCache,51.6724,37.74,Hours,eu-west-1,backend,platform,staging,cache-636493
2026-01-13,Route53,6.4325,57.92,Queries,eu-west-1,ml,mobile-api,development,res-121845
2026-01-13,Route53,5.0531,30.07,Queries,eu-west-1,frontend,platform,production,res-890386
2026-01-13,Route53,5.8786,38.13,Queries,ap-southeast-1,backend,platform,production,res-544225
2026-01-13,SNS,3.4416,95.79,Requests,us-west-2,infra,web-app,production,res-128997
2026-01-13,SNS,2.5419,24.2,Requests,ap-southeast-1,frontend,web-app,development,res-693385
2026-01-13,SNS,3.6002,42.2,Requests,ap-southeast-1,data,ml-pipeline,development,res-995959
2026-01-13,SNS,2.1005,69.07,Requests,us-west-2,frontend,mobile-api,production,res-205312
2026-01-13,SNS,3.4537,45.39,Requests,us-east-1,frontend,ml-pipeline,development,res-199461
2026-01-13,SQS,2.4224,1.67,Requests,ap-southeast-1,data,mobile-api,production,res-772437
2026-01-13,SQS,0.9047,28.41,Requests,ap-southeast-1,ml,platform,staging,res-329371
2026-01-13,SQS,0.8658,71.97,Requests,us-east-1,backend,ml-pipeline,development,res-407410
2026-01-13,SQS,3.6652,22.76,Requests,us-east-1,data,mobile-api,staging,res-542193
2026-01-13,SQS,2.9093,32.51,Requests,us-east-1,infra,analytics,production,res-744755
2026-01-13,API Gateway,3.1005,33.06,Requests,ap-southeast-1,infra,platform,development,res-952245
2026-01-13,API Gateway,9.0791,10.31,Requests,us-east-1,backend,web-app,staging,res-559833
2026-01-13,API Gateway,10.672,93.66,Requests,ap-southeast-1,backend,ml-pipeline,production,res-566398
2026-01-13,API Gateway,17.6294,57.85,Requests,us-west-2,frontend,platform,production,res-468495
2026-01-13,Secrets Manager,4.8585,85.84,Secrets,us-east-1,backend,platform,staging,res-152612
2026-01-13,Secrets Manager,6.0806,41.12,Secrets,us-east-1,infra,analytics,staging,res-586488
2026-01-13,Secrets Manager,3.5721,85.02,Secrets,ap-southeast-1,backend,analytics,staging,res-302065
